,Valor_Numerico,ID_Municipio,Nombre_Municipio,ID_Indicador,Nombre_Indicador,Hombres,Mujeres,Porcentaje de población con ingreso inferior a la línea de pobreza por ingresos,Porcentaje de población con ingreso inferior a la línea de pobreza extrema por ingresos,Porcentaje de personas de 15 años y más alfabetas,Grado promedio de escolaridad de la población de 15 y más años,Porcentaje de personas con rezago educativo,Promedio de alumnos inscritos por escuela de nivel preescolar,Promedio de alumnos inscritos por escuela de nivel primaria,Promedio de alumnos inscritos por escuela de nivel secundaria,Promedio de alumnos atendidos por grupo de nivel preescolar,Promedio de alumnos atendidos por grupo de nivel primaria,Promedio de alumnos atendidos por grupo de nivel secundaria,Promedio de alumnos atendidos por un maestro en el nivel preescolar,Promedio de alumnos atendidos por un maestro en el nivel primaria,Promedio de alumnos atendidos por un maestro en el nivel secundaria,Porcentaje de población en situación de pobreza,Porcentaje de población en situación de pobreza extrema,Porcentaje de población en situación de pobreza moderada,Porcentaje de población vulnerable por carencias sociales,Porcentaje de población vulnerable por ingresos,Porcentaje de población no pobre y no vulnerable,Porcentaje de población con carencia por acceso a los servicios de salud,Porcentaje de población con carencia por acceso a la seguridad social,Porcentaje de población con carencia por calidad y espacios de la vivienda,Porcentaje de población con carencia por acceso a los servicios básicos en la vivienda,Porcentaje de población con carencia por acceso a la alimentación,Porcentaje de población con al menos una carencia social,Porcentaje de población con tres o más carencias sociales
35 a 39 años,,198,ID_198,2,Población por grupos de edad según sexo,-30.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 a 34 años,,198,ID_198,2,Población por grupos de edad según sexo,-45.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25 a 29 años,,198,ID_198,2,Población por grupos de edad según sexo,-56.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20 a 24 años,,198,ID_198,2,Población por grupos de edad según sexo,-49.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15 a 19 años,,198,ID_198,2,Población por grupos de edad según sexo,-65.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 a 14 años,,198,ID_198,2,Población por grupos de edad según sexo,-54.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 a 9 años,,198,ID_198,2,Población por grupos de edad según sexo,-49.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0 a 4 años,,198,ID_198,2,Población por grupos de edad según sexo,-66.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
No especifico,,198,ID_198,2,Población por grupos de edad según sexo,-2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 o más años,,199,ID_199,2,Población por grupos de edad según sexo,-1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 a 99 años,,199,ID_199,2,Población por grupos de edad según sexo,-12.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 a 94 años,,199,ID_199,2,Población por grupos de edad según sexo,-31.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 a 89 años,,199,ID_199,2,Población por grupos de edad según sexo,-72.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 a 84 años,,199,ID_199,2,Población por grupos de edad según sexo,-109.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 a 79 años,,199,ID_199,2,Población por grupos de edad según sexo,-199.0,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 a 74 años,,199,ID_199,2,Población por grupos de edad según sexo,-264.0,295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 a 69 años,,199,ID_199,2,Población por grupos de edad según sexo,-399.0,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 a 64 años,,199,ID_199,2,Población por grupos de edad según sexo,-454.0,561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 a 59 años,,199,ID_199,2,Población por grupos de edad según sexo,-630.0,710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50 a 54 años,,199,ID_199,2,Población por grupos de edad según sexo,-792.0,907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45 a 49 años,,199,ID_199,2,Población por grupos de edad según sexo,-969.0,1069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 a 44 años,,199,ID_199,2,Población por grupos de edad según sexo,-1165.0,1430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35 a 39 años,,199,ID_199,2,Población por grupos de edad según sexo,-1430.0,1622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 a 34 años,,199,ID_199,2,Población por grupos de edad según sexo,-1445.0,1699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25 a 29 años,,199,ID_199,2,Población por grupos de edad según sexo,-1631.0,1804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20 a 24 años,,199,ID_199,2,Población por grupos de edad según sexo,-1804.0,2003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15 a 19 años,,199,ID_199,2,Población por grupos de edad según sexo,-2223.0,2341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 a 14 años,,199,ID_199,2,Población por grupos de edad según sexo,-2352.0,2350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 a 9 años,,199,ID_199,2,Población por grupos de edad según sexo,-2347.0,2193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0 a 4 años,,199,ID_199,2,Población por grupos de edad según sexo,-2350.0,2314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
No especifico,,199,ID_199,2,Población por grupos de edad según sexo,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 o más años,,200,ID_200,2,Población por grupos de edad según sexo,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 a 99 años,,200,ID_200,2,Población por grupos de edad según sexo,-2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 a 94 años,,200,ID_200,2,Población por grupos de edad según sexo,-4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 a 89 años,,200,ID_200,2,Población por grupos de edad según sexo,-13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 a 84 años,,200,ID_200,2,Población por grupos de edad según sexo,-28.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 a 79 años,,200,ID_200,2,Población por grupos de edad según sexo,-46.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 a 74 años,,200,ID_200,2,Población por grupos de edad según sexo,-64.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 a 69 años,,200,ID_200,2,Población por grupos de edad según sexo,-59.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 a 64 años,,200,ID_200,2,Población por grupos de edad según sexo,-63.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 a 59 años,,200,ID_200,2,Población por grupos de edad según sexo,-63.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50 a 54 años,,200,ID_200,2,Población por grupos de edad según sexo,-82.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45 a 49 años,,200,ID_200,2,Población por grupos de edad según sexo,-107.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 a 44 años,,200,ID_200,2,Población por grupos de edad según sexo,-99.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35 a 39 años,,200,ID_200,2,Población por grupos de edad según sexo,-105.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 a 34 años,,200,ID_200,2,Población por grupos de edad según sexo,-81.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25 a 29 años,,200,ID_200,2,Población por grupos de edad según sexo,-76.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20 a 24 años,,200,ID_200,2,Población por grupos de edad según sexo,-108.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15 a 19 años,,200,ID_200,2,Población por grupos de edad según sexo,-165.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 a 14 años,,200,ID_200,2,Población por grupos de edad según sexo,-194.0,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 a 9 años,,200,ID_200,2,Población por grupos de edad según sexo,-136.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0 a 4 años,,200,ID_200,2,Población por grupos de edad según sexo,-130.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
No especifico,,200,ID_200,2,Población por grupos de edad según sexo,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 o más años,,201,ID_201,2,Población por grupos de edad según sexo,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 a 99 años,,201,ID_201,2,Población por grupos de edad según sexo,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 a 94 años,,201,ID_201,2,Población por grupos de edad según sexo,-11.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 a 89 años,,201,ID_201,2,Población por grupos de edad según sexo,-14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 a 84 años,,201,ID_201,2,Población por grupos de edad según sexo,-23.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 a 79 años,,201,ID_201,2,Población por grupos de edad según sexo,-19.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 a 74 años,,201,ID_201,2,Población por grupos de edad según sexo,-36.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 a 69 años,,201,ID_201,2,Población por grupos de edad según sexo,-50.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 a 64 años,,201,ID_201,2,Población por grupos de edad según sexo,-58.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 a 59 años,,201,ID_201,2,Población por grupos de edad según sexo,-72.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50 a 54 años,,201,ID_201,2,Población por grupos de edad según sexo,-66.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45 a 49 años,,201,ID_201,2,Población por grupos de edad según sexo,-89.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 a 44 años,,201,ID_201,2,Población por grupos de edad según sexo,-80.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35 a 39 años,,201,ID_201,2,Población por grupos de edad según sexo,-105.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 a 34 años,,201,ID_201,2,Población por grupos de edad según sexo,-90.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25 a 29 años,,201,ID_201,2,Población por grupos de edad según sexo,-91.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20 a 24 años,,201,ID_201,2,Población por grupos de edad según sexo,-106.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15 a 19 años,,201,ID_201,2,Población por grupos de edad según sexo,-140.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 a 14 años,,201,ID_201,2,Población por grupos de edad según sexo,-173.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 a 9 años,,201,ID_201,2,Población por grupos de edad según sexo,-173.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0 a 4 años,,201,ID_201,2,Población por grupos de edad según sexo,-171.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
No especifico,,201,ID_201,2,Población por grupos de edad según sexo,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 o más años,,202,ID_202,2,Población por grupos de edad según sexo,-3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 a 99 años,,202,ID_202,2,Población por grupos de edad según sexo,-4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 a 94 años,,202,ID_202,2,Población por grupos de edad según sexo,-9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 a 89 años,,202,ID_202,2,Población por grupos de edad según sexo,-41.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 a 84 años,,202,ID_202,2,Población por grupos de edad según sexo,-58.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 a 79 años,,202,ID_202,2,Población por grupos de edad según sexo,-93.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 a 74 años,,202,ID_202,2,Población por grupos de edad según sexo,-120.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 a 69 años,,202,ID_202,2,Población por grupos de edad según sexo,-192.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 a 64 años,,202,ID_202,2,Población por grupos de edad según sexo,-181.0,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 a 59 años,,202,ID_202,2,Población por grupos de edad según sexo,-203.0,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50 a 54 años,,202,ID_202,2,Población por grupos de edad según sexo,-244.0,309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45 a 49 años,,202,ID_202,2,Población por grupos de edad según sexo,-324.0,381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 a 44 años,,202,ID_202,2,Población por grupos de edad según sexo,-362.0,397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35 a 39 años,,202,ID_202,2,Población por grupos de edad según sexo,-389.0,451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 a 34 años,,202,ID_202,2,Población por grupos de edad según sexo,-408.0,452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25 a 29 años,,202,ID_202,2,Población por grupos de edad según sexo,-441.0,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20 a 24 años,,202,ID_202,2,Población por grupos de edad según sexo,-498.0,539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15 a 19 años,,202,ID_202,2,Población por grupos de edad según sexo,-668.0,653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 a 14 años,,202,ID_202,2,Población por grupos de edad según sexo,-715.0,661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 a 9 años,,202,ID_202,2,Población por grupos de edad según sexo,-668.0,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0 a 4 años,,202,ID_202,2,Población por grupos de edad según sexo,-641.0,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
No especifico,,202,ID_202,2,Población por grupos de edad según sexo,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 o más años,,203,ID_203,2,Población por grupos de edad según sexo,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 a 99 años,,203,ID_203,2,Población por grupos de edad según sexo,-7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 a 94 años,,203,ID_203,2,Población por grupos de edad según sexo,-7.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 a 89 años,,203,ID_203,2,Población por grupos de edad según sexo,-24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 a 84 años,,203,ID_203,2,Población por grupos de edad según sexo,-35.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 a 79 años,,203,ID_203,2,Población por grupos de edad según sexo,-36.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 a 74 años,,203,ID_203,2,Población por grupos de edad según sexo,-60.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 a 69 años,,203,ID_203,2,Población por grupos de edad según sexo,-64.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 a 64 años,,203,ID_203,2,Población por grupos de edad según sexo,-98.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 a 59 años,,203,ID_203,2,Población por grupos de edad según sexo,-109.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50 a 54 años,,203,ID_203,2,Población por grupos de edad según sexo,-140.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45 a 49 años,,203,ID_203,2,Población por grupos de edad según sexo,-161.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 a 44 años,,203,ID_203,2,Población por grupos de edad según sexo,-186.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35 a 39 años,,203,ID_203,2,Población por grupos de edad según sexo,-208.0,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 a 34 años,,203,ID_203,2,Población por grupos de edad según sexo,-214.0,263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25 a 29 años,,203,ID_203,2,Población por grupos de edad según sexo,-239.0,307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20 a 24 años,,203,ID_203,2,Población por grupos de edad según sexo,-291.0,334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15 a 19 años,,203,ID_203,2,Población por grupos de edad según sexo,-369.0,356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 a 14 años,,203,ID_203,2,Población por grupos de edad según sexo,-402.0,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 a 9 años,,203,ID_203,2,Población por grupos de edad según sexo,-379.0,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0 a 4 años,,203,ID_203,2,Población por grupos de edad según sexo,-377.0,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
No especifico,,203,ID_203,2,Población por grupos de edad según sexo,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 o más años,,204,ID_204,2,Población por grupos de edad según sexo,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 a 99 años,,204,ID_204,2,Población por grupos de edad según sexo,-5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 a 94 años,,204,ID_204,2,Población por grupos de edad según sexo,-7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 a 89 años,,204,ID_204,2,Población por grupos de edad según sexo,-8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 a 84 años,,204,ID_204,2,Población por grupos de edad según sexo,-32.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 a 79 años,,204,ID_204,2,Población por grupos de edad según sexo,-61.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 a 74 años,,204,ID_204,2,Población por grupos de edad según sexo,-91.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 a 69 años,,204,ID_204,2,Población por grupos de edad según sexo,-79.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 a 64 años,,204,ID_204,2,Población por grupos de edad según sexo,-114.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 a 59 años,,204,ID_204,2,Población por grupos de edad según sexo,-132.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50 a 54 años,,204,ID_204,2,Población por grupos de edad según sexo,-128.0,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45 a 49 años,,204,ID_204,2,Población por grupos de edad según sexo,-216.0,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 a 44 años,,204,ID_204,2,Población por grupos de edad según sexo,-256.0,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35 a 39 años,,204,ID_204,2,Población por grupos de edad según sexo,-275.0,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 a 34 años,,204,ID_204,2,Población por grupos de edad según sexo,-251.0,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25 a 29 años,,204,ID_204,2,Población por grupos de edad según sexo,-285.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20 a 24 años,,204,ID_204,2,Población por grupos de edad según sexo,-286.0,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15 a 19 años,,204,ID_204,2,Población por grupos de edad según sexo,-380.0,371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 a 14 años,,204,ID_204,2,Población por grupos de edad según sexo,-394.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 a 9 años,,204,ID_204,2,Población por grupos de edad según sexo,-357.0,397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0 a 4 años,,204,ID_204,2,Población por grupos de edad según sexo,-326.0,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
No especifico,,204,ID_204,2,Población por grupos de edad según sexo,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 o más años,,205,ID_205,2,Población por grupos de edad según sexo,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 a 99 años,,205,ID_205,2,Población por grupos de edad según sexo,-3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 a 94 años,,205,ID_205,2,Población por grupos de edad según sexo,-10.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 a 89 años,,205,ID_205,2,Población por grupos de edad según sexo,-37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 a 84 años,,205,ID_205,2,Población por grupos de edad según sexo,-54.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 a 79 años,,205,ID_205,2,Población por grupos de edad según sexo,-87.0,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 a 74 años,,205,ID_205,2,Población por grupos de edad según sexo,-162.0,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 a 69 años,,205,ID_205,2,Población por grupos de edad según sexo,-242.0,298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 a 64 años,,205,ID_205,2,Población por grupos de edad según sexo,-329.0,365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 a 59 años,,205,ID_205,2,Población por grupos de edad según sexo,-407.0,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50 a 54 años,,205,ID_205,2,Población por grupos de edad según sexo,-502.0,585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45 a 49 años,,205,ID_205,2,Población por grupos de edad según sexo,-648.0,732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 a 44 años,,205,ID_205,2,Población por grupos de edad según sexo,-746.0,826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35 a 39 años,,205,ID_205,2,Población por grupos de edad según sexo,-815.0,938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 a 34 años,,205,ID_205,2,Población por grupos de edad según sexo,-888.0,985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25 a 29 años,,205,ID_205,2,Población por grupos de edad según sexo,-1061.0,1158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20 a 24 años,,205,ID_205,2,Población por grupos de edad según sexo,-1050.0,1183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15 a 19 años,,205,ID_205,2,Población por grupos de edad según sexo,-1318.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 a 14 años,,205,ID_205,2,Población por grupos de edad según sexo,-1352.0,1326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 a 9 años,,205,ID_205,2,Población por grupos de edad según sexo,-1450.0,1462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0 a 4 años,,205,ID_205,2,Población por grupos de edad según sexo,-1503.0,1508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
No especifico,,205,ID_205,2,Población por grupos de edad según sexo,-44.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 o más años,,206,ID_206,2,Población por grupos de edad según sexo,-3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 a 99 años,,206,ID_206,2,Población por grupos de edad según sexo,-6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 a 94 años,,206,ID_206,2,Población por grupos de edad según sexo,-13.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 a 89 años,,206,ID_206,2,Población por grupos de edad según sexo,-24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 a 84 años,,206,ID_206,2,Población por grupos de edad según sexo,-41.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 a 79 años,,206,ID_206,2,Población por grupos de edad según sexo,-43.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 a 74 años,,206,ID_206,2,Población por grupos de edad según sexo,-74.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 a 69 años,,206,ID_206,2,Población por grupos de edad según sexo,-68.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 a 64 años,,206,ID_206,2,Población por grupos de edad según sexo,-61.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 a 59 años,,206,ID_206,2,Población por grupos de edad según sexo,-90.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50 a 54 años,,206,ID_206,2,Población por grupos de edad según sexo,-96.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45 a 49 años,,206,ID_206,2,Población por grupos de edad según sexo,-108.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 a 44 años,,206,ID_206,2,Población por grupos de edad según sexo,-97.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35 a 39 años,,206,ID_206,2,Población por grupos de edad según sexo,-131.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 a 34 años,,206,ID_206,2,Población por grupos de edad según sexo,-150.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25 a 29 años,,206,ID_206,2,Población por grupos de edad según sexo,-145.0,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20 a 24 años,,206,ID_206,2,Población por grupos de edad según sexo,-151.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15 a 19 años,,206,ID_206,2,Población por grupos de edad según sexo,-168.0,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 a 14 años,,206,ID_206,2,Población por grupos de edad según sexo,-222.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 a 9 años,,206,ID_206,2,Población por grupos de edad según sexo,-265.0,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0 a 4 años,,206,ID_206,2,Población por grupos de edad según sexo,-228.0,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
No especifico,,206,ID_206,2,Población por grupos de edad según sexo,-21.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 o más años,,207,ID_207,2,Población por grupos de edad según sexo,-2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95 a 99 años,,207,ID_207,2,Población por grupos de edad según sexo,-12.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90 a 94 años,,207,ID_207,2,Población por grupos de edad según sexo,-53.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 a 89 años,,207,ID_207,2,Población por grupos de edad según sexo,-115.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 a 84 años,,207,ID_207,2,Población por grupos de edad según sexo,-230.0,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 a 79 años,,207,ID_207,2,Población por grupos de edad según sexo,-374.0,463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 a 74 años,,207,ID_207,2,Población por grupos de edad según sexo,-459.0,574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 a 69 años,,207,ID_207,2,Población por grupos de edad según sexo,-635.0,850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 a 64 años,,207,ID_207,2,Población por grupos de edad según sexo,-851.0,1021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 a 59 años,,207,ID_207,2,Población por grupos de edad según sexo,-990.0,1189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
